Area Code (M49),Area,Item Code (CPC),Item,Element,Unit,Year,Production_Value
231,Ethiopia,'21151,"Edible offal of cattle, fresh, chilled or frozen",Production,t,2032,83832.3621
231,Ethiopia,'21151,"Edible offal of cattle, fresh, chilled or frozen",Production,t,2033,84383.1085
231,Ethiopia,'21151,"Edible offal of cattle, fresh, chilled or frozen",Production,t,2034,84933.9912
231,Ethiopia,'21151,"Edible offal of cattle, fresh, chilled or frozen",Production,t,2035,85485.0101
231,Ethiopia,'21156,"Edible offal of goat, fresh, chilled or frozen",Production,t,2024,27689.8836
231,Ethiopia,'21156,"Edible offal of goat, fresh, chilled or frozen",Production,t,2025,28316.5463
231,Ethiopia,'21156,"Edible offal of goat, fresh, chilled or frozen",Production,t,2026,28943.3645
231,Ethiopia,'21156,"Edible offal of goat, fresh, chilled or frozen",Production,t,2027,29570.338
231,Ethiopia,'21156,"Edible offal of goat, fresh, chilled or frozen",Production,t,2028,30197.4671
231,Ethiopia,'21156,"Edible offal of goat, fresh, chilled or frozen",Production,t,2029,30824.7515
231,Ethiopia,'21156,"Edible offal of goat, fresh, chilled or frozen",Production,t,2030,31452.1914
231,Ethiopia,'21156,"Edible offal of goat, fresh, chilled or frozen",Production,t,2031,32079.7867
231,Ethiopia,'21156,"Edible offal of goat, fresh, chilled or frozen",Production,t,2032,32707.5375
231,Ethiopia,'21156,"Edible offal of goat, fresh, chilled or frozen",Production,t,2033,33335.4437
231,Ethiopia,'21156,"Edible offal of goat, fresh, chilled or frozen",Production,t,2034,33963.5053
231,Ethiopia,'21156,"Edible offal of goat, fresh, chilled or frozen",Production,t,2035,34591.7223
231,Ethiopia,'21153,"Edible offal of pigs, fresh, chilled or frozen",Production,t,2024,115.2673
231,Ethiopia,'21153,"Edible offal of pigs, fresh, chilled or frozen",Production,t,2025,117.2227
231,Ethiopia,'21153,"Edible offal of pigs, fresh, chilled or frozen",Production,t,2026,119.1786
231,Ethiopia,'21153,"Edible offal of pigs, fresh, chilled or frozen",Production,t,2027,121.1351
231,Ethiopia,'21153,"Edible offal of pigs, fresh, chilled or frozen",Production,t,2028,123.0922
231,Ethiopia,'21153,"Edible offal of pigs, fresh, chilled or frozen",Production,t,2029,125.0498
231,Ethiopia,'21153,"Edible offal of pigs, fresh, chilled or frozen",Production,t,2030,127.0079
231,Ethiopia,'21153,"Edible offal of pigs, fresh, chilled or frozen",Production,t,2031,128.9666
231,Ethiopia,'21153,"Edible offal of pigs, fresh, chilled or frozen",Production,t,2032,130.9259
231,Ethiopia,'21153,"Edible offal of pigs, fresh, chilled or frozen",Production,t,2033,132.8857
231,Ethiopia,'21153,"Edible offal of pigs, fresh, chilled or frozen",Production,t,2034,134.846
231,Ethiopia,'21153,"Edible offal of pigs, fresh, chilled or frozen",Production,t,2035,136.8069
231,Ethiopia,'21155,"Edible offal of sheep, fresh, chilled or frozen",Production,t,2024,26571.0843
231,Ethiopia,'21155,"Edible offal of sheep, fresh, chilled or frozen",Production,t,2025,27115.6458
231,Ethiopia,'21155,"Edible offal of sheep, fresh, chilled or frozen",Production,t,2026,27660.3423
231,Ethiopia,'21155,"Edible offal of sheep, fresh, chilled or frozen",Production,t,2027,28205.1739
231,Ethiopia,'21155,"Edible offal of sheep, fresh, chilled or frozen",Production,t,2028,28750.1404
231,Ethiopia,'21155,"Edible offal of sheep, fresh, chilled or frozen",Production,t,2029,29295.242
231,Ethiopia,'21155,"Edible offal of sheep, fresh, chilled or frozen",Production,t,2030,29840.4786
231,Ethiopia,'21155,"Edible offal of sheep, fresh, chilled or frozen",Production,t,2031,30385.8503
231,Ethiopia,'21155,"Edible offal of sheep, fresh, chilled or frozen",Production,t,2032,30931.3569
231,Ethiopia,'21155,"Edible offal of sheep, fresh, chilled or frozen",Production,t,2033,31476.9986
231,Ethiopia,'21155,"Edible offal of sheep, fresh, chilled or frozen",Production,t,2034,32022.7753
231,Ethiopia,'21155,"Edible offal of sheep, fresh, chilled or frozen",Production,t,2035,32568.687
231,Ethiopia,'21159.02,"Edible offals of camels and other camelids, fresh, chilled or frozen",Production,t,2024,9207.3525
231,Ethiopia,'21159.02,"Edible offals of camels and other camelids, fresh, chilled or frozen",Production,t,2025,9463.9287
231,Ethiopia,'21159.02,"Edible offals of camels and other camelids, fresh, chilled or frozen",Production,t,2026,9720.5684
231,Ethiopia,'21159.02,"Edible offals of camels and other camelids, fresh, chilled or frozen",Production,t,2027,9977.2718
231,Ethiopia,'21159.02,"Edible offals of camels and other camelids, fresh, chilled or frozen",Production,t,2028,10234.0389
231,Ethiopia,'21159.02,"Edible offals of camels and other camelids, fresh, chilled or frozen",Production,t,2029,10490.8695
231,Ethiopia,'21159.02,"Edible offals of camels and other camelids, fresh, chilled or frozen",Production,t,2030,10747.7638
231,Ethiopia,'21159.02,"Edible offals of camels and other camelids, fresh, chilled or frozen",Production,t,2031,11004.7216
231,Ethiopia,'21159.02,"Edible offals of camels and other camelids, fresh, chilled or frozen",Production,t,2032,11261.7431
231,Ethiopia,'21159.02,"Edible offals of camels and other camelids, fresh, chilled or frozen",Production,t,2033,11518.8283
231,Ethiopia,'21159.02,"Edible offals of camels and other camelids, fresh, chilled or frozen",Production,t,2034,11775.977
231,Ethiopia,'21159.02,"Edible offals of camels and other camelids, fresh, chilled or frozen",Production,t,2035,12033.1894
231,Ethiopia,'21519.02,Fat of camels,Production,t,2024,1147.9465
231,Ethiopia,'21519.02,Fat of camels,Production,t,2025,1180.9903
231,Ethiopia,'21519.02,Fat of camels,Production,t,2026,1214.0422
231,Ethiopia,'21519.02,Fat of camels,Production,t,2027,1247.1023
231,Ethiopia,'21519.02,Fat of camels,Production,t,2028,1280.1706
231,Ethiopia,'21519.02,Fat of camels,Production,t,2029,1313.2471
231,Ethiopia,'21519.02,Fat of camels,Production,t,2030,1346.3318
231,Ethiopia,'21519.02,Fat of camels,Production,t,2031,1379.4247
231,Ethiopia,'21519.02,Fat of camels,Production,t,2032,1412.5258
231,Ethiopia,'21519.02,Fat of camels,Production,t,2033,1445.6351
231,Ethiopia,'21519.02,Fat of camels,Production,t,2034,1478.7525
231,Ethiopia,'21519.02,Fat of camels,Production,t,2035,1511.8782
231,Ethiopia,'21511.01,Fat of pigs,Production,t,2024,171.3315
231,Ethiopia,'21511.01,Fat of pigs,Production,t,2025,174.2371
231,Ethiopia,'21511.01,Fat of pigs,Production,t,2026,177.1435
231,Ethiopia,'21511.01,Fat of pigs,Production,t,2027,180.0507
231,Ethiopia,'21511.01,Fat of pigs,Production,t,2028,182.9587
231,Ethiopia,'21511.01,Fat of pigs,Production,t,2029,185.8675
231,Ethiopia,'21511.01,Fat of pigs,Production,t,2030,188.7771
231,Ethiopia,'21511.01,Fat of pigs,Production,t,2031,191.6874
231,Ethiopia,'21511.01,Fat of pigs,Production,t,2032,194.5986
231,Ethiopia,'21511.01,Fat of pigs,Production,t,2033,197.5105
231,Ethiopia,'21511.01,Fat of pigs,Production,t,2034,200.4232
231,Ethiopia,'21511.01,Fat of pigs,Production,t,2035,203.3367
231,Ethiopia,'21170.02,"Game meat, fresh, chilled or frozen",Production,t,2024,90928.7232
231,Ethiopia,'21170.02,"Game meat, fresh, chilled or frozen",Production,t,2025,91477.8716
231,Ethiopia,'21170.02,"Game meat, fresh, chilled or frozen",Production,t,2026,92027.1563
231,Ethiopia,'21170.02,"Game meat, fresh, chilled or frozen",Production,t,2027,92576.5772
231,Ethiopia,'21170.02,"Game meat, fresh, chilled or frozen",Production,t,2028,93126.1344
231,Ethiopia,'21170.02,"Game meat, fresh, chilled or frozen",Production,t,2029,93675.8278
231,Ethiopia,'21170.02,"Game meat, fresh, chilled or frozen",Production,t,2030,94225.6575
231,Ethiopia,'21170.02,"Game meat, fresh, chilled or frozen",Production,t,2031,94775.6233
231,Ethiopia,'21170.02,"Game meat, fresh, chilled or frozen",Production,t,2032,95325.7255
231,Ethiopia,'21170.02,"Game meat, fresh, chilled or frozen",Production,t,2033,95875.9639
231,Ethiopia,'21170.02,"Game meat, fresh, chilled or frozen",Production,t,2034,96426.3385
231,Ethiopia,'21170.02,"Game meat, fresh, chilled or frozen",Production,t,2035,96976.8493
231,Ethiopia,'22241.02,Ghee from cow milk,Production,t,2024,16773.2828
231,Ethiopia,'22241.02,Ghee from cow milk,Production,t,2025,16936.8223
231,Ethiopia,'22241.02,Ghee from cow milk,Production,t,2026,17100.4024
231,Ethiopia,'22241.02,Ghee from cow milk,Production,t,2027,17264.0229
231,Ethiopia,'22241.02,Ghee from cow milk,Production,t,2028,17427.6839
231,Ethiopia,'22241.02,Ghee from cow milk,Production,t,2029,17591.3854
231,Ethiopia,'22241.02,Ghee from cow milk,Production,t,2030,17755.1274
231,Ethiopia,'22241.02,Ghee from cow milk,Production,t,2031,17918.9098
231,Ethiopia,'22241.02,Ghee from cow milk,Production,t,2032,18082.7327
231,Ethiopia,'22241.02,Ghee from cow milk,Production,t,2033,18246.5961
231,Ethiopia,'22241.02,Ghee from cow milk,Production,t,2034,18410.5
231,Ethiopia,'22241.02,Ghee from cow milk,Production,t,2035,18574.4443
231,Ethiopia,'01657,"Ginger, raw",Production,t,2024,19589.3405
231,Ethiopia,'01657,"Ginger, raw",Production,t,2025,21178.4359
231,Ethiopia,'01657,"Ginger, raw",Production,t,2026,22893.1244
231,Ethiopia,'01657,"Ginger, raw",Production,t,2027,24743.0585
231,Ethiopia,'01657,"Ginger, raw",Production,t,2028,26738.6103
231,Ethiopia,'01657,"Ginger, raw",Production,t,2029,28890.9238
231,Ethiopia,'01657,"Ginger, raw",Production,t,2030,31211.9699
231,Ethiopia,'01657,"Ginger, raw",Production,t,2031,33714.6061
231,Ethiopia,'01657,"Ginger, raw",Production,t,2032,36412.64
231,Ethiopia,'01657,"Ginger, raw",Production,t,2033,39320.8972
231,Ethiopia,'01657,"Ginger, raw",Production,t,2034,42455.2937
231,Ethiopia,'01657,"Ginger, raw",Production,t,2035,45832.9133
231,Ethiopia,'21515,"Goat fat, unrendered",Production,t,2024,4606.5801
231,Ethiopia,'21515,"Goat fat, unrendered",Production,t,2025,4739.6843
231,Ethiopia,'21515,"Goat fat, unrendered",Production,t,2026,4872.8217
231,Ethiopia,'21515,"Goat fat, unrendered",Production,t,2027,5005.9922
231,Ethiopia,'21515,"Goat fat, unrendered",Production,t,2028,5139.1958
231,Ethiopia,'21515,"Goat fat, unrendered",Production,t,2029,5272.4325
231,Ethiopia,'21515,"Goat fat, unrendered",Production,t,2030,5405.7023
231,Ethiopia,'21515,"Goat fat, unrendered",Production,t,2031,5539.0053
231,Ethiopia,'21515,"Goat fat, unrendered",Production,t,2032,5672.3413
231,Ethiopia,'21515,"Goat fat, unrendered",Production,t,2033,5805.7105
231,Ethiopia,'21515,"Goat fat, unrendered",Production,t,2034,5939.1128
231,Ethiopia,'21515,"Goat fat, unrendered",Production,t,2035,6072.5482
231,Ethiopia,'01330,Grapes,Production,t,2024,5162.0232
231,Ethiopia,'01330,Grapes,Production,t,2025,5166.8261
231,Ethiopia,'01330,Grapes,Production,t,2026,5171.63
231,Ethiopia,'01330,Grapes,Production,t,2027,5176.435
231,Ethiopia,'01330,Grapes,Production,t,2028,5181.2411
231,Ethiopia,'01330,Grapes,Production,t,2029,5186.0483
231,Ethiopia,'01330,Grapes,Production,t,2030,5190.8565
231,Ethiopia,'01330,Grapes,Production,t,2031,5195.6658
231,Ethiopia,'01330,Grapes,Production,t,2032,5200.4762
231,Ethiopia,'01330,Grapes,Production,t,2033,5205.2876
231,Ethiopia,'01330,Grapes,Production,t,2034,5210.1001
231,Ethiopia,'01330,Grapes,Production,t,2035,5214.9137
231,Ethiopia,'2162,Groundnut oil,Production,t,2024,3437.7576
231,Ethiopia,'2162,Groundnut oil,Production,t,2025,3503.2349
231,Ethiopia,'2162,Groundnut oil,Production,t,2026,3568.7284
231,Ethiopia,'2162,Groundnut oil,Production,t,2027,3634.2382
231,Ethiopia,'2162,Groundnut oil,Production,t,2028,3699.7642
231,Ethiopia,'2162,Groundnut oil,Production,t,2029,3765.3066
231,Ethiopia,'2162,Groundnut oil,Production,t,2030,3830.8651
231,Ethiopia,'2162,Groundnut oil,Production,t,2031,3896.44
231,Ethiopia,'2162,Groundnut oil,Production,t,2032,3962.0311
231,Ethiopia,'2162,Groundnut oil,Production,t,2033,4027.6384
231,Ethiopia,'2162,Groundnut oil,Production,t,2034,4093.262
231,Ethiopia,'2162,Groundnut oil,Production,t,2035,4158.9019
231,Ethiopia,'0142,"Groundnuts, excluding shelled",Production,t,2024,317137.6919
231,Ethiopia,'0142,"Groundnuts, excluding shelled",Production,t,2025,359409.0356
231,Ethiopia,'0142,"Groundnuts, excluding shelled",Production,t,2026,407306.6848
231,Ethiopia,'0142,"Groundnuts, excluding shelled",Production,t,2027,461578.4279
231,Ethiopia,'0142,"Groundnuts, excluding shelled",Production,t,2028,523071.2985
231,Ethiopia,'0142,"Groundnuts, excluding shelled",Production,t,2029,592744.7279
231,Ethiopia,'0142,"Groundnuts, excluding shelled",Production,t,2030,671685.439
231,Ethiopia,'0142,"Groundnuts, excluding shelled",Production,t,2031,761124.3092
231,Ethiopia,'0142,"Groundnuts, excluding shelled",Production,t,2032,862455.466
231,Ethiopia,'0142,"Groundnuts, excluding shelled",Production,t,2033,977257.9068
231,Ethiopia,'0142,"Groundnuts, excluding shelled",Production,t,2034,1107319.9785
231,Ethiopia,'0142,"Groundnuts, excluding shelled",Production,t,2035,1254667.0938
231,Ethiopia,'0231,"Hen eggs in shell, fresh",Production,t,2024,263163.6457
231,Ethiopia,'0231,"Hen eggs in shell, fresh",Production,t,2025,268649.7851
231,Ethiopia,'0231,"Hen eggs in shell, fresh",Production,t,2026,274251.6952
231,Ethiopia,'0231,"Hen eggs in shell, fresh",Production,t,2027,279971.848
231,Ethiopia,'0231,"Hen eggs in shell, fresh",Production,t,2028,285812.7687
231,Ethiopia,'0231,"Hen eggs in shell, fresh",Production,t,2029,291777.0373
231,Ethiopia,'0231,"Hen eggs in shell, fresh",Production,t,2030,297867.2893
231,Ethiopia,'0231,"Hen eggs in shell, fresh",Production,t,2031,304086.2174
231,Ethiopia,'0231,"Hen eggs in shell, fresh",Production,t,2032,310436.5722
231,Ethiopia,'0231,"Hen eggs in shell, fresh",Production,t,2033,316921.1641
231,Ethiopia,'0231,"Hen eggs in shell, fresh",Production,t,2034,323542.8641
231,Ethiopia,'0231,"Hen eggs in shell, fresh",Production,t,2035,330304.6053
231,Ethiopia,'01659,Hop cones,Production,t,2024,37981.5555
231,Ethiopia,'01659,Hop cones,Production,t,2025,38553.7453
231,Ethiopia,'01659,Hop cones,Production,t,2026,39126.0769
231,Ethiopia,'01659,Hop cones,Production,t,2027,39698.5505
231,Ethiopia,'01659,Hop cones,Production,t,2028,40271.1659
231,Ethiopia,'01659,Hop cones,Production,t,2029,40843.9232
231,Ethiopia,'01659,Hop cones,Production,t,2030,41416.8224
231,Ethiopia,'01659,Hop cones,Production,t,2031,41989.8635
231,Ethiopia,'01659,Hop cones,Production,t,2032,42563.0465
231,Ethiopia,'01659,Hop cones,Production,t,2033,43136.3715
231,Ethiopia,'01659,Hop cones,Production,t,2034,43709.8383
231,Ethiopia,'01659,Hop cones,Production,t,2035,44283.4469
231,Ethiopia,'01922.02,"Kenaf, and other textile bast fibres, raw or retted",Production,t,2024,484.582
231,Ethiopia,'01922.02,"Kenaf, and other textile bast fibres, raw or retted",Production,t,2025,474.6655
231,Ethiopia,'01922.02,"Kenaf, and other textile bast fibres, raw or retted",Production,t,2026,464.7467
231,Ethiopia,'01922.02,"Kenaf, and other textile bast fibres, raw or retted",Production,t,2027,454.8255
231,Ethiopia,'01922.02,"Kenaf, and other textile bast fibres, raw or retted",Production,t,2028,444.902
231,Ethiopia,'01922.02,"Kenaf, and other textile bast fibres, raw or retted",Production,t,2029,434.9761
231,Ethiopia,'01922.02,"Kenaf, and other textile bast fibres, raw or retted",Production,t,2030,425.0478
231,Ethiopia,'01922.02,"Kenaf, and other textile bast fibres, raw or retted",Production,t,2031,415.1171
231,Ethiopia,'01922.02,"Kenaf, and other textile bast fibres, raw or retted",Production,t,2032,405.1841
231,Ethiopia,'01922.02,"Kenaf, and other textile bast fibres, raw or retted",Production,t,2033,395.2487
231,Ethiopia,'01922.02,"Kenaf, and other textile bast fibres, raw or retted",Production,t,2034,385.311
231,Ethiopia,'01922.02,"Kenaf, and other textile bast fibres, raw or retted",Production,t,2035,375.3708
231,Ethiopia,'01322,Lemons and limes,Production,t,2024,6101.8433
231,Ethiopia,'01322,Lemons and limes,Production,t,2025,6127.4641
231,Ethiopia,'01322,Lemons and limes,Production,t,2026,6153.0913
231,Ethiopia,'01322,Lemons and limes,Production,t,2027,6178.7249
231,Ethiopia,'01322,Lemons and limes,Production,t,2028,6204.3648
231,Ethiopia,'01322,Lemons and limes,Production,t,2029,6230.0111
231,Ethiopia,'01322,Lemons and limes,Production,t,2030,6255.6637
231,Ethiopia,'01322,Lemons and limes,Production,t,2031,6281.3227
231,Ethiopia,'01322,Lemons and limes,Production,t,2032,6306.988
231,Ethiopia,'01322,Lemons and limes,Production,t,2033,6332.6597
231,Ethiopia,'01322,Lemons and limes,Production,t,2034,6358.3378
231,Ethiopia,'01322,Lemons and limes,Production,t,2035,6384.0222
231,Ethiopia,'01704,"Lentils, dry",Production,t,2024,91352.6125
231,Ethiopia,'01704,"Lentils, dry",Production,t,2025,91893.0245
231,Ethiopia,'01704,"Lentils, dry",Production,t,2026,92433.5705
231,Ethiopia,'01704,"Lentils, dry",Production,t,2027,92974.2505
231,Ethiopia,'01704,"Lentils, dry",Production,t,2028,93515.0644
231,Ethiopia,'01704,"Lentils, dry",Production,t,2029,94056.0124
231,Ethiopia,'01704,"Lentils, dry",Production,t,2030,94597.0943
231,Ethiopia,'01704,"Lentils, dry",Production,t,2031,95138.3101
231,Ethiopia,'01704,"Lentils, dry",Production,t,2032,95679.6599
231,Ethiopia,'01704,"Lentils, dry",Production,t,2033,96221.1437
231,Ethiopia,'01704,"Lentils, dry",Production,t,2034,96762.7615
231,Ethiopia,'01704,"Lentils, dry",Production,t,2035,97304.5133
231,Ethiopia,'01214,Lettuce and chicory,Production,t,2024,66.562
231,Ethiopia,'01214,Lettuce and chicory,Production,t,2025,57.8368
231,Ethiopia,'01214,Lettuce and chicory,Production,t,2026,50.2409
231,Ethiopia,'01214,Lettuce and chicory,Production,t,2027,43.6279
231,Ethiopia,'01214,Lettuce and chicory,Production,t,2028,37.8703
231,Ethiopia,'01214,Lettuce and chicory,Production,t,2029,32.8572
231,Ethiopia,'01214,Lettuce and chicory,Production,t,2030,28.4921
231,Ethiopia,'01214,Lettuce and chicory,Production,t,2031,24.691
231,Ethiopia,'01214,Lettuce and chicory,Production,t,2032,21.3809
231,Ethiopia,'01214,Lettuce and chicory,Production,t,2033,18.4983
231,Ethiopia,'01214,Lettuce and chicory,Production,t,2034,15.9878
231,Ethiopia,'01214,Lettuce and chicory,Production,t,2035,13.8013
231,Ethiopia,'01441,Linseed,Production,t,2024,84106.4779
231,Ethiopia,'01441,Linseed,Production,t,2025,84330.7696
231,Ethiopia,'01441,Linseed,Production,t,2026,84555.1168
231,Ethiopia,'01441,Linseed,Production,t,2027,84779.5196
231,Ethiopia,'01441,Linseed,Production,t,2028,85003.9779
231,Ethiopia,'01441,Linseed,Production,t,2029,85228.4918
231,Ethiopia,'01441,Linseed,Production,t,2030,85453.0611
231,Ethiopia,'01441,Linseed,Production,t,2031,85677.6861
231,Ethiopia,'01441,Linseed,Production,t,2032,85902.3665
231,Ethiopia,'01441,Linseed,Production,t,2033,86127.1025
231,Ethiopia,'01441,Linseed,Production,t,2034,86351.894
231,Ethiopia,'01441,Linseed,Production,t,2035,86576.7411
231,Ethiopia,'0112,Maize (corn),Production,t,2024,5356220.0238
231,Ethiopia,'0112,Maize (corn),Production,t,2025,5356890.9137
231,Ethiopia,'0112,Maize (corn),Production,t,2026,5357561.9699
231,Ethiopia,'0112,Maize (corn),Production,t,2027,5358233.1925
231,Ethiopia,'0112,Maize (corn),Production,t,2028,5358904.5815
231,Ethiopia,'0112,Maize (corn),Production,t,2029,5359576.1369
231,Ethiopia,'0112,Maize (corn),Production,t,2030,5360247.8587
231,Ethiopia,'0112,Maize (corn),Production,t,2031,5360919.7469
231,Ethiopia,'0112,Maize (corn),Production,t,2032,5361591.8015
231,Ethiopia,'0112,Maize (corn),Production,t,2033,5362264.0224
